plant,material,tool,work_center,work_center_full,cycle_time_min,material_status,routing_source,reason_code,revision
NW02,MAT-101209,T-70306-C,P01_NW02_ASSY_1,P01_NW02_ASSY_1,1.142,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101214,T-70384-D,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.506,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101221,T-70204-D,P01_NW02_ASSY_1,P01_NW02_ASSY_1,1.145,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101222,T-70123-A,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,1.25,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101223,T-70698-A,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.515,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101224,T-70682-D,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.05,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101225,T-70530-B,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,1.45,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101232,T-70367-C,P01_NW02_PRESS_3,P01_NW02_PRESS_3,1.351,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101236,T-70482-B,P01_NW02_PRESS_5,P01_NW02_PRESS_5,1.075,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-101238,T-70017-B,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,1.009,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101243,T-70650-B,P01_NW02_PRESS_1,P01_NW02_PRESS_1,1.34,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-101245,T-70244-B,P01_NW02_LATHE_1,P01_NW02_LATHE_1,1.139,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101248,T-70339-D,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,1.206,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101256,T-70157-C,P01_NW02_ASSY_1,P01_NW02_ASSY_1,1.114,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101259,T-70689-C,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.981,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-101260,T-70216-A,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.911,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-101261,T-70221-D,P01_NW02_ASSY_1,P01_NW02_ASSY_1,1.51,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101262,T-70292-C,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.316,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101268,T-70530-B,P01_NW02_LATHE_1,P01_NW02_LATHE_1,1.36,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101275,T-70485-C,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.54,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101277,T-70384-D,P01_NW02_PRESS_5,P01_NW02_PRESS_5,2.013,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101289,T-70250-A,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.689,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101296,T-70662-A,P01_NW02_PRESS_5,P01_NW02_PRESS_5,1.335,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101297,T-70339-D,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,1.426,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-101298,T-70547-D,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,1.043,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101300,T-70096-D,P01_NW02_PRESS_6,P01_NW02_PRESS_6,2.361,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101304,T-70178-D,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,1.462,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101305,T-70074-B,P01_NW02_LATHE_1,P01_NW02_LATHE_1,1.114,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101311,T-70133-C,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,1.093,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101314,T-70410-B,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,1.465,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-101323,T-70221-D,P01_NW02_ASSY_1,P01_NW02_ASSY_1,1.152,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101325,T-70225-C,P01_NW02_PRESS_5,P01_NW02_PRESS_5,2.369,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101329,T-70673-C,P01_NW02_LATHE_1,P01_NW02_LATHE_1,1.137,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101330,T-70589-B,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,1.342,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101338,T-70204-D,P01_NW02_ASSY_1,P01_NW02_ASSY_1,1.531,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101340,T-70023-A,P01_NW02_PRESS_2,P01_NW02_PRESS_2,1.492,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-101341,T-70194-A,P01_NW02_ASSY_1,P01_NW02_ASSY_1,1.056,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-101349,T-70136-C,P01_NW02_PRESS_5,P01_NW02_PRESS_5,2.107,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-101350,T-70402-D,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.916,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101357,T-70402-D,P01_NW02_PRESS_5,P01_NW02_PRESS_5,1.442,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101363,T-70008-A,P01_NW02_PRESS_5,P01_NW02_PRESS_5,1.69,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101364,T-70591-C,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.906,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-101366,T-70501-A,P01_NW02_PRESS_1,P01_NW02_PRESS_1,1.43,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101367,T-70162-D,P01_NW02_PRESS_5,P01_NW02_PRESS_5,1.766,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101373,T-70279-C,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.894,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-101380,T-70177-D,P01_NW02_ASSY_1,P01_NW02_ASSY_1,1.231,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-101383,T-70313-C,P01_NW02_PRESS_4,P01_NW02_PRESS_4,1.636,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101384,T-70581-A,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.756,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-101398,T-70624-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,1.862,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101399,T-70456-A,P01_NW02_PRESS_5,P01_NW02_PRESS_5,1.537,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101403,T-70551-B,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.423,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101404,T-70686-A,P01_NW02_PRESS_4,P01_NW02_PRESS_4,1.058,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-101405,T-70030-C,P01_NW02_nan,P01_NW02_nan,1.126,Active,legacy_tool_master,MISSING_WORK_CENTER,D
NW02,MAT-101410,T-70649-D,P01_NW02_PRESS_2,P01_NW02_PRESS_2,1.517,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101411,T-70672-D,P01_NW02_PRESS_1,P01_NW02_PRESS_1,1.327,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-101426,T-70528-B,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.902,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101430,T-70680-D,P01_NW02_PRESS_3,P01_NW02_PRESS_3,1.119,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101432,T-70683-C,P01_NW02_PRESS_5,P01_NW02_PRESS_5,2.686,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101446,T-70559-D,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,1.253,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101447,T-70247-D,P01_NW02_PRESS_2,P01_NW02_PRESS_2,1.898,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-101451,T-70370-D,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.397,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101453,T-70039-B,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,1.251,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101454,T-70455-B,P01_NW02_PRESS_5,P01_NW02_PRESS_5,1.611,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101455,T-70572-A,P01_NW02_PRESS_4,P01_NW02_PRESS_4,1.276,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101456,T-70050-D,P01_NW02_PRESS_5,P01_NW02_PRESS_5,2.284,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101464,T-70084-D,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.922,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-101465,T-70005-C,P01_NW02_LATHE_1,P01_NW02_LATHE_1,1.312,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101480,T-70222-B,P01_NW02_PRESS_5,P01_NW02_PRESS_5,2.647,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-101487,T-70172-B,P01_NW02_PRESS_6,P01_NW02_PRESS_6,2.125,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-101488,T-70105-C,P01_NW02_PRESS_4,P01_NW02_PRESS_4,1.302,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101493,T-70028-A,P01_NW02_PRESS_6,P01_NW02_PRESS_6,1.628,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-101496,T-70170-C,P01_NW02_LATHE_1,P01_NW02_LATHE_1,1.169,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200001,T-70357-D,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.497,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200005,T-70272-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.517,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-200006,T-70283-D,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.749,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200013,T-70642-A,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.664,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200019,T-70032-B,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.272,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200023,T-70206-A,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.553,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200030,T-70262-A,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.535,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-200032,T-70130-A,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.494,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200034,T-70126-B,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.518,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200036,T-70326-A,P01_NW02_nan,P01_NW02_nan,0.586,Active,legacy_tool_master,MISSING_WORK_CENTER,A
NW02,MAT-200044,T-70418-D,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.729,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200047,T-70273-D,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.626,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200058,T-70588-D,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.573,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200059,T-70239-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.367,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200063,T-70293-A,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.718,Phase-out,legacy_tool_master,COMPLETE,D
NW02,MAT-200064,T-70054-A,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.424,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200073,T-70057-D,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.36,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200074,T-70677-D,P01_NW02_PRESS_2,P01_NW02_PRESS_2,0.508,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200077,T-70321-C,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.498,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200079,T-70678-B,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.554,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200080,T-70285-B,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.636,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200091,T-70491-C,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.333,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200096,T-70357-D,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.593,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200098,T-70183-C,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.583,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200099,T-70660-B,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.304,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200106,T-70263-D,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.617,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200109,T-70195-C,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.676,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200111,T-70223-C,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.619,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200113,T-70235-D,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.477,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200114,T-70661-B,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.742,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200119,T-70049-A,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.52,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200122,T-70081-B,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.702,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200123,T-70317-A,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.366,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-200125,T-70342-A,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.669,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200128,T-70027-B,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.448,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200129,T-70190-C,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.364,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200131,T-70434-C,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.302,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200132,T-70262-A,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.698,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-200140,T-70301-A,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.596,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200142,T-70673-C,P01_NW02_PRESS_2,P01_NW02_PRESS_2,0.814,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200145,T-70502-B,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.427,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200148,T-70309-D,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.795,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200149,T-70432-C,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.612,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200152,T-70090-A,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.538,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200158,T-70449-C,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.811,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200159,T-70266-D,P01_NW02_PRESS_2,P01_NW02_PRESS_2,0.649,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200160,T-70673-C,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.511,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200162,T-70074-B,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.74,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200166,T-70031-C,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.534,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200169,T-70054-A,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.45,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200172,T-70599-B,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.793,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200173,T-70082-C,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.724,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200174,T-70247-D,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.808,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200177,T-70053-D,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.488,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200183,T-70639-D,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.658,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200190,T-70578-A,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.584,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200191,T-70065-C,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.591,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200197,T-70361-B,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.605,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200200,T-70349-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.563,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200210,T-70555-A,P01_NW02_PRESS_2,P01_NW02_PRESS_2,0.675,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200217,T-70428-C,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.456,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200220,T-70074-B,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.871,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200228,T-70118-A,P01_NW02_PRESS_2,P01_NW02_PRESS_2,0.925,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200235,T-70036-B,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.409,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200238,T-70175-C,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.666,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200239,T-70224-B,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.701,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200240,T-70542-D,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.536,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200249,T-70425-D,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.477,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200253,T-70207-A,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.626,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-200275,T-70204-D,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.302,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200281,T-70383-A,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.394,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200289,T-70330-B,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.318,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200299,T-70541-C,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.359,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200300,T-70421-C,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.871,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200302,T-70325-C,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.871,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200306,T-70308-A,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.538,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200313,T-70017-B,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.496,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200316,T-70422-A,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.644,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200321,T-70323-A,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.344,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200328,T-70268-C,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.528,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200336,T-70529-A,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.659,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200342,T-70348-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.76,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200344,T-70215-D,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.548,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200357,T-70356-D,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.448,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200364,T-70623-A,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.89,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200366,T-70517-D,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.551,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200375,T-70651-C,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.801,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200376,T-70322-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.576,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200395,T-70104-C,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.272,Phase-out,legacy_tool_master,COMPLETE,A
NW02,MAT-200397,T-70668-C,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.634,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200400,T-70538-D,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.652,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200402,T-70275-B,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.54,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200404,T-70364-D,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.643,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200409,T-70327-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.334,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200413,T-70007-A,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.475,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200419,T-70131-B,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.433,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200423,T-70326-A,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.792,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200425,T-70580-A,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.434,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200427,T-70438-B,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.308,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200440,T-70613-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.429,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200447,T-70697-C,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.824,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200450,T-70434-C,P01_NW02_PRESS_2,P01_NW02_PRESS_2,0.555,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200460,T-70158-D,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.651,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200462,T-70511-A,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.832,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200463,T-70166-B,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.508,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200464,T-70542-D,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.523,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200465,T-70494-A,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.459,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200466,T-70310-C,P01_NW02_LATHE_1,P01_NW02_LATHE_1,0.498,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200469,T-70423-B,P01_NW02_PRESS_2,P01_NW02_PRESS_2,0.73,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200470,T-70602-B,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.754,Phase-out,legacy_tool_master,COMPLETE,B
NW02,MAT-200477,T-70251-B,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.51,Active,legacy_tool_master,COMPLETE,A
NW02,MAT-200488,T-70510-B,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.481,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200495,T-70667-C,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.594,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200500,T-70355-D,P01_NW02_PRESS_1,P01_NW02_PRESS_1,0.784,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200510,T-70018-C,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.777,Phase-out,legacy_tool_master,COMPLETE,C
NW02,MAT-200513,T-70164-B,P01_NW02_PRESS_3,P01_NW02_PRESS_3,0.324,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200517,T-70189-C,P01_NW02_PRESS_4,P01_NW02_PRESS_4,0.647,Active,legacy_tool_master,COMPLETE,B
NW02,MAT-200519,T-70448-D,P01_NW02_ASSY_1,P01_NW02_ASSY_1,0.622,Active,legacy_tool_master,COMPLETE,D
NW02,MAT-200521,T-70040-A,P01_NW02_EXTRUSION_1,P01_NW02_EXTRUSION_1,0.329,Active,legacy_tool_master,COMPLETE,C
NW02,MAT-200522,T-70171-B,P01_NW02_GRINDING_1,P01_NW02_GRINDING_1,0.618,Active,legacy_tool_master,COMPLETE,B
