plant,header_material,component_material,qty_per,qty_per_effective,lead_time_weeks,comp_class,component_description,bom_status,reason_code
P01_NW02_Northwind Heartland,MAT-101311,RM-COIL-AL,4.624,4.768,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101311,RM-COIL-HC276,6.978,7.231,6,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101314,RM-COIL-HC276,12.131,12.558,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101323,RM-COIL-SS316,8.366,8.652,8,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101325,RM-COIL-AL,9.74,10.473,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101325,RM-COIL-SS316,14.935,15.625,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101329,RM-COIL-AL,5.68,6.149,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101330,RM-COIL-HC276,6.453,6.938,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101338,RM-COIL-AL,7.261,7.451,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101340,RM-COIL-SS304,6.88,7.256,2,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101341,RM-COIL-HC276,8.734,9.363,6,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101349,RM-COIL-AL,10.26,10.789,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101349,RM-COIL-TI,9.406,9.815,8,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101350,RM-COIL-SS304,9.662,10.052,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101350,RM-COIL-AL,6.284,6.653,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101357,RM-COIL-SS316,6.926,7.241,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101363,RM-COIL-TI,5.788,6.11,8,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101364,RM-COIL-SS304,6.911,7.259,8,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101366,RM-COIL-TI,6.03,6.379,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101367,RM-COIL-TI,10.086,10.503,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101373,RM-COIL-SS316,10.732,11.264,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101380,RM-COIL-AL,5.087,5.343,6,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101383,RM-COIL-AL,4.069,4.221,4,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101384,RM-COIL-HC276,11.752,12.624,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101398,RM-COIL-SS316,9.642,10.071,8,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101399,RM-COIL-TI,6.317,6.637,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101403,RM-COIL-SS316,12.815,13.292,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101403,RM-COIL-SS304,13.383,13.909,8,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101404,RM-COIL-NI,5.132,5.538,3,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101404,RM-COIL-HC276,7.558,7.81,4,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101405,RM-COIL-HC276,6.692,7.113,4,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101410,RM-COIL-AL,6.409,6.771,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101411,RM-COIL-SS316,7.57,7.891,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101426,RM-COIL-AL,3.996,4.215,3,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101430,RM-COIL-HC276,7.036,7.363,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101432,RM-COIL-TI,8.86,9.207,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101446,RM-COIL-NI,6.642,6.876,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101447,RM-COIL-NI,8.406,8.934,2,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101447,RM-COIL-HC276,9.579,10.024,4,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101451,RM-COIL-HC276,11.892,12.616,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101453,RM-COIL-HC276,7.147,7.766,4,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101453,RM-COIL-NI,6.494,6.961,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101454,RM-COIL-NI,6.213,6.521,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101455,RM-COIL-TI,5.825,6.183,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101455,RM-COIL-AL,4.775,5.064,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101456,RM-COIL-TI,10.9,11.553,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101464,RM-COIL-NI,5.018,5.246,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101465,RM-COIL-AL,4.548,4.81,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101465,RM-COIL-TI,5.203,5.665,6,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101480,RM-COIL-HC276,11.733,12.502,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101487,RM-COIL-SS304,12.005,12.344,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101488,RM-COIL-TI,5.186,5.306,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101493,RM-COIL-SS316,14.492,15.076,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101496,RM-COIL-AL,3.953,4.283,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW02_Northwind Heartland,MAT-101496,RM-COIL-TI,5.741,5.926,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW02_Northwind Heartland,MAT-200001,RM-COMP-HNBR,0.346,0.357,6,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200005,RM-COMP-SILI,0.36,0.375,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200006,RM-COMP-FKM,0.441,0.457,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200013,RM-COMP-NBR,0.385,0.411,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200019,RM-COMP-FKM,0.373,0.392,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200023,RM-COMP-SILI,0.251,0.262,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200030,RM-COMP-AFLAS,0.415,0.426,6,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200030,RM-COMP-NBR,0.389,0.415,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200032,RM-COMP-AFLAS,0.472,0.505,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200034,RM-COMP-FKM,0.418,0.443,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200036,RM-COMP-EPDM,0.301,0.308,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200044,RM-COMP-FKM,0.404,0.42,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200047,RM-COMP-AFLAS,0.497,0.514,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200058,RM-COMP-FKM,0.406,0.421,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200059,RM-COMP-FKM,0.352,0.372,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200059,RM-COMP-NBR,0.328,0.343,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200063,RM-COMP-EPDM,0.246,0.252,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200064,RM-COMP-FKM,0.443,0.469,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200073,RM-COMP-SILI,0.334,0.354,3,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200074,RM-COMP-EPDM,0.24,0.248,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200077,RM-COMP-HNBR,0.452,0.477,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200079,RM-COMP-HNBR,0.368,0.395,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200080,RM-COMP-AFLAS,0.486,0.51,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200091,RM-COMP-EPDM,0.295,0.318,6,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200096,RM-COMP-EPDM,0.291,0.305,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200098,RM-COMP-FKM,0.355,0.376,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200099,RM-COMP-SILI,0.273,0.284,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200106,RM-COMP-SILI,0.352,0.369,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200106,RM-COMP-FKM,0.476,0.511,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200109,RM-COMP-AFLAS,0.475,0.507,6,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200111,RM-COMP-AFLAS,0.431,0.449,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200113,RM-COMP-HNBR,0.325,0.354,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200114,RM-COMP-NBR,0.295,0.309,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200119,RM-COMP-SILI,0.3,0.323,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200122,RM-COMP-NBR,0.369,0.396,8,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200123,RM-COMP-FKM,0.432,0.455,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200125,RM-COMP-FKM,0.452,0.475,6,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200125,RM-COMP-EPDM,0.31,0.318,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200128,RM-COMP-NBR,0.352,0.368,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200129,RM-COMP-NBR,0.391,0.416,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200131,RM-COMP-AFLAS,0.456,0.483,6,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200132,RM-COMP-EPDM,0.302,0.322,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200140,RM-COMP-FKM,0.473,0.493,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200142,RM-COMP-SILI,0.303,0.322,8,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200145,RM-COMP-SILI,0.286,0.303,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200148,RM-COMP-SILI,0.315,0.325,8,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200149,RM-COMP-HNBR,0.338,0.36,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200152,RM-COMP-AFLAS,0.515,0.537,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200158,RM-COMP-FKM,0.367,0.386,6,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200159,RM-COMP-FKM,0.403,0.429,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200159,RM-COMP-EPDM,0.321,0.33,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200160,RM-COMP-SILI,0.301,0.311,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200162,RM-COMP-EPDM,0.249,0.261,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200162,RM-COMP-FKM,0.492,0.519,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200166,RM-COMP-AFLAS,0.488,0.521,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200169,RM-COMP-AFLAS,0.464,0.499,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200172,RM-COMP-SILI,0.251,0.268,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200173,RM-COMP-AFLAS,0.477,0.5,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200174,RM-COMP-FKM,0.421,0.434,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200174,RM-COMP-EPDM,0.334,0.344,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200177,RM-COMP-SILI,0.249,0.261,8,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200183,RM-COMP-AFLAS,0.382,0.413,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200183,RM-COMP-EPDM,0.327,0.356,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200190,RM-COMP-EPDM,0.249,0.26,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200191,RM-COMP-HNBR,0.44,0.46,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200191,RM-COMP-AFLAS,0.492,0.518,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200197,RM-COMP-FKM,0.429,0.442,6,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200200,RM-COMP-FKM,0.46,0.491,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200200,RM-COMP-HNBR,0.377,0.391,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200210,RM-COMP-SILI,0.276,0.292,3,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200217,RM-COMP-AFLAS,0.415,0.446,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200217,RM-COMP-EPDM,0.283,0.296,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200220,RM-COMP-AFLAS,0.445,0.469,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200220,RM-COMP-SILI,0.295,0.306,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200228,RM-COMP-EPDM,0.269,0.28,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200235,RM-COMP-SILI,0.252,0.271,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200238,RM-COMP-HNBR,0.401,0.424,6,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200239,RM-COMP-HNBR,0.387,0.404,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200240,RM-COMP-NBR,0.333,0.348,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200249,RM-COMP-SILI,0.266,0.284,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200253,RM-COMP-FKM,0.391,0.416,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200275,RM-COMP-EPDM,0.335,0.351,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200281,RM-COMP-AFLAS,0.535,0.563,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200289,RM-COMP-NBR,0.392,0.416,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200299,RM-COMP-HNBR,0.318,0.325,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200300,RM-COMP-NBR,0.377,0.391,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200302,RM-COMP-NBR,0.32,0.336,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200306,RM-COMP-NBR,0.415,0.438,8,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200313,RM-COMP-SILI,0.34,0.366,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200316,RM-COMP-EPDM,0.331,0.348,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200316,RM-COMP-AFLAS,0.537,0.571,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200321,RM-COMP-NBR,0.303,0.318,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200321,RM-COMP-EPDM,0.33,0.345,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200328,RM-COMP-HNBR,0.416,0.446,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200336,RM-COMP-EPDM,0.294,0.305,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200342,RM-COMP-NBR,0.354,0.381,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200344,RM-COMP-EPDM,0.264,0.284,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200357,RM-COMP-EPDM,0.283,0.297,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200364,RM-COMP-FKM,0.441,0.48,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200366,RM-COMP-FKM,0.385,0.411,6,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200375,RM-COMP-FKM,0.378,0.39,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200376,RM-COMP-SILI,0.288,0.298,3,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200395,RM-COMP-NBR,0.37,0.39,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200397,RM-COMP-EPDM,0.236,0.254,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200400,RM-COMP-NBR,0.391,0.411,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200402,RM-COMP-SILI,0.282,0.292,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200402,RM-COMP-AFLAS,0.384,0.41,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200404,RM-COMP-AFLAS,0.43,0.446,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200409,RM-COMP-AFLAS,0.499,0.524,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200413,RM-COMP-AFLAS,0.379,0.397,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200419,RM-COMP-EPDM,0.298,0.306,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200419,RM-COMP-SILI,0.287,0.307,3,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200423,RM-COMP-SILI,0.271,0.284,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200423,RM-COMP-EPDM,0.292,0.308,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200425,RM-COMP-NBR,0.417,0.428,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW02_Northwind Heartland,MAT-200427,RM-COMP-HNBR,0.432,0.458,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200440,RM-COMP-EPDM,0.268,0.288,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200440,RM-COMP-HNBR,0.352,0.376,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200447,RM-COMP-HNBR,0.348,0.367,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200450,RM-COMP-EPDM,0.331,0.345,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200460,RM-COMP-EPDM,0.249,0.257,6,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200460,RM-COMP-FKM,0.412,0.425,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200462,RM-COMP-HNBR,0.444,0.476,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200463,RM-COMP-HNBR,0.411,0.423,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200463,RM-COMP-FKM,0.463,0.484,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200464,RM-COMP-AFLAS,0.375,0.385,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200465,RM-COMP-AFLAS,0.422,0.431,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200466,RM-COMP-EPDM,0.329,0.343,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200469,RM-COMP-SILI,0.318,0.332,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW02_Northwind Heartland,MAT-200470,RM-COMP-FKM,0.362,0.381,6,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW02_Northwind Heartland,MAT-200477,RM-COMP-AFLAS,0.493,0.528,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW02_Northwind Heartland,MAT-200488,RM-COMP-HNBR,0.395,0.413,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW02_Northwind Heartland,MAT-200495,RM-COMP-EPDM,0.249,0.263,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW02_Northwind Heartland,MAT-200500,RM-COMP-AFLAS,0.499,0.539,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
