plant,plant_name,snapshot_date,ops_group,material,material_description,stock_qty,atp_qty,safety_stock_qty,in_transit_qty,total_stock_value_eur,reason_code
NW02,Northwind Heartland,2026-04-03,OPS-M8-NBR,MAT-200649,M8-NBR GASKET 10,9870,6460,867,92,219780.22,READY
NW02,Northwind Heartland,2026-04-03,OPS-M6-FKM,MAT-200651,M6-FKM GASKET 12,2540,1630,654,2350,134736.15,READY
NW02,Northwind Heartland,2026-04-03,OPS-M14-HNBR,MAT-200653,M14-HNBR GASKET 14,367,204,749,7,15227.11,READY
NW02,Northwind Heartland,2026-04-03,OPS-M22-NBR,MAT-200655,M22-NBR GASKET 16,11927,7360,696,206,339756.7,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200666,M12-EPDM GASKET 27,7668,7184,492,244,240930.27,READY
NW02,Northwind Heartland,2026-04-03,OPS-M10-BFG,MAT-200672,M10-BFG GASKET 33,6415,4287,323,1404,112769.54,READY
NW02,Northwind Heartland,2026-04-03,OPS-M8-NBR,MAT-200673,M8-NBR GASKET 34,511,449,989,1657,110894.31,READY
NW02,Northwind Heartland,2026-04-03,OPS-M22-NBR,MAT-200679,M22-NBR GASKET 40,11879,8514,296,1986,325220.12,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200698,M12-EPDM GASKET 19,2045,1288,98,322,119222.47,READY
NW02,Northwind Heartland,2026-04-03,OPS-M8-NBR,MAT-200705,M8-NBR GASKET 26,6377,3918,642,2033,383951.96,READY
NW02,Northwind Heartland,2026-04-03,OPS-M6-FKM,MAT-200707,M6-FKM GASKET 28,10230,6866,148,23,98250.62,READY
NW02,Northwind Heartland,2026-04-03,OPS-M20-SILI,MAT-200708,M20-SILI GASKET 29,7335,6818,831,2476,242260.57,READY
NW02,Northwind Heartland,2026-04-03,OPS-M10-BFG,MAT-200712,M10-BFG GASKET 33,4489,2614,787,1913,344589.68,READY
NW02,Northwind Heartland,2026-04-03,OPS-M10-BFG,MAT-200728,M10-BFG GASKET 09,438,301,896,530,40304.69,READY
NW02,Northwind Heartland,2026-04-03,OPS-M8-NBR,MAT-200729,M8-NBR GASKET 10,11676,7522,344,1553,279750.52,READY
NW02,Northwind Heartland,2026-04-03,OPS-M6-FKM,MAT-200731,M6-FKM GASKET 12,3622,2619,536,2367,314109.06,READY
NW02,Northwind Heartland,2026-04-03,OPS-M18-AFLAS,MAT-200750,M18-AFLAS GASKET 31,11024,8385,958,2709,795052.38,READY
NW02,Northwind Heartland,2026-04-03,OPS-M10-BFG,MAT-200752,M10-BFG GASKET 33,110,68,380,3253,112211.62,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200754,M12-EPDM GASKET 35,9546,5507,1180,2650,529293.95,READY
NW02,Northwind Heartland,2026-04-03,OPS-M14-HNBR,MAT-200757,M14-HNBR GASKET 38,109,77,888,1985,35539.32,READY
NW02,Northwind Heartland,2026-04-03,OPS-M8-NBR,MAT-200761,M8-NBR GASKET 02,962,731,188,173,58955.03,READY
NW02,Northwind Heartland,2026-04-03,OPS-M10-BFG,MAT-200768,M10-BFG GASKET 09,8089,6806,841,3271,550044.2,READY
NW02,Northwind Heartland,2026-04-03,OPS-M8-NBR,MAT-200769,M8-NBR GASKET 10,5568,3258,719,2275,126663.58,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200770,M12-EPDM GASKET 11,8178,4785,463,1026,179576.39,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200786,M12-EPDM GASKET 27,8901,6725,925,3097,637096.72,READY
NW02,Northwind Heartland,2026-04-03,OPS-M20-SILI,MAT-200788,M20-SILI GASKET 29,9747,5251,411,313,571842.49,READY
NW02,Northwind Heartland,2026-04-03,OPS-M18-AFLAS,MAT-200790,M18-AFLAS GASKET 31,3114,2501,798,485,178654.48,READY
NW02,Northwind Heartland,2026-04-03,OPS-M6-FKM,MAT-200795,M6-FKM GASKET 36,1216,934,498,3427,196208.51,READY
NW02,Northwind Heartland,2026-04-03,OPS-M18-AFLAS,MAT-200806,M18-AFLAS GASKET 07,8059,6618,1098,2193,78827.46,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200810,M12-EPDM GASKET 11,3790,2135,144,2218,199182.16,READY
NW02,Northwind Heartland,2026-04-03,OPS-M6-FKM,MAT-200811,M6-FKM GASKET 12,10212,7096,147,1476,136506.1,READY
NW02,Northwind Heartland,2026-04-03,OPS-M14-HNBR,MAT-200813,M14-HNBR GASKET 14,2315,1939,573,334,12834.69,READY
NW02,Northwind Heartland,2026-04-03,OPS-M14-HNBR,MAT-200821,M14-HNBR GASKET 22,7725,4864,610,3280,471929.86,READY
NW02,Northwind Heartland,2026-04-03,OPS-M10-BFG,MAT-200824,M10-BFG GASKET 25,10193,7042,921,2029,620748.64,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200826,M12-EPDM GASKET 27,11053,6326,63,2967,85141.17,READY
NW02,Northwind Heartland,2026-04-03,OPS-M6-FKM,MAT-200835,M6-FKM GASKET 36,9701,5325,537,1642,79124.68,READY
NW02,Northwind Heartland,2026-04-03,OPS-M20-SILI,MAT-200836,M20-SILI GASKET 37,2784,1980,598,1442,137421.9,READY
NW02,Northwind Heartland,2026-04-03,OPS-M18-AFLAS,MAT-200846,M18-AFLAS GASKET 07,3789,2795,164,3025,147218.68,READY
NW02,Northwind Heartland,2026-04-03,OPS-M18-AFLAS,MAT-200854,M18-AFLAS GASKET 15,9395,5385,627,737,114135.21,READY
NW02,Northwind Heartland,2026-04-03,OPS-M6-FKM,MAT-200859,M6-FKM GASKET 20,19,15,973,839,28394.0,READY
NW02,Northwind Heartland,2026-04-03,OPS-M20-SILI,MAT-200860,M20-SILI GASKET 21,7176,4322,171,405,79418.03,READY
NW02,Northwind Heartland,2026-04-03,OPS-M10-BFG,MAT-200864,M10-BFG GASKET 25,1617,1096,745,231,108456.6,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200866,M12-EPDM GASKET 27,5331,3498,682,2749,134478.38,READY
NW02,Northwind Heartland,2026-04-03,OPS-M18-AFLAS,MAT-200870,M18-AFLAS GASKET 31,8111,4700,964,2603,332713.12,READY
NW02,Northwind Heartland,2026-04-03,OPS-M22-NBR,MAT-200879,M22-NBR GASKET 40,2667,1670,1173,452,83166.1,READY
NW02,Northwind Heartland,2026-04-03,OPS-M12-EPDM,MAT-200882,M12-EPDM GASKET 03,1637,889,1124,623,125474.93,READY
NW02,Northwind Heartland,2026-04-03,OPS-M6-FKM,MAT-200883,M6-FKM GASKET 04,6501,5343,1003,3467,163733.69,READY
NW02,Northwind Heartland,2026-04-03,OPS-M18-AFLAS,MAT-200886,M18-AFLAS GASKET 07,6444,4623,200,3349,92925.02,READY
NW02,Northwind Heartland,2026-04-03,OPS-M8-NBR,MAT-200889,M8-NBR GASKET 10,3109,2341,976,2142,139814.27,READY
NW02,Northwind Heartland,2026-04-03,OPS-M14-HNBR,MAT-200893,M14-HNBR GASKET 14,11620,5917,657,3189,879603.02,READY
NW02,Northwind Heartland,2026-04-03,OPS-M10-BFG,MAT-200896,M10-BFG GASKET 17,5999,3247,257,1067,238801.17,READY
NW02,Northwind Heartland,2026-04-03,OPS-M8-NBR,MAT-200897,M8-NBR GASKET 18,4686,3881,962,1837,24435.24,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100001,S120/PL.02 304TL 0.4mm,8165,6599,305,2222,186402.67,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100007,PRO-12X/PL.08 304TL 0.4mm,9739,8276,841,1414,636464.52,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100012,S62/PL.13 304TL 0.8mm,4282,3439,865,90,162482.98,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100016,XL420/PL.17 304TL 0.5mm,428,270,234,1547,82698.23,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100017,XL520/PL.18 304TL 0.4mm,10145,8254,330,2335,597741.24,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100020,MX100/PL.21 304TL 0.7mm,7926,5270,201,2783,398231.53,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100022,MX250/PL.23 304TL 0.3mm,3707,2211,154,556,83162.9,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100028,XL420/PL.29 304TL 0.8mm,5906,5386,973,3406,431270.51,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100032,MX100/PL.33 304TL 0.7mm,3800,2084,376,792,22627.62,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100035,HT80/PL.36 304TL 0.5mm,2094,1376,872,1168,62166.75,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100042,PRO-9X/PL.43 304TL 0.8mm,9181,7148,372,3073,653772.86,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100052,XL420/PL.03 304TL 0.8mm,5859,3726,1082,2558,454732.53,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100057,MX200/PL.08 304TL 0.8mm,8821,6645,1191,1395,205011.99,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100060,S62/PL.11 304TL 0.8mm,8041,4862,246,47,181571.56,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100069,MX200/PL.20 304TL 0.3mm,8179,5627,421,1068,315724.45,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100072,S62/PL.23 304TL 0.6mm,6589,4052,188,2054,127670.86,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100073,S120/PL.24 304TL 0.5mm,2931,1673,510,1140,192937.09,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100075,S160/PL.26 304TL 0.3mm,1410,1134,90,1872,126513.21,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100078,PRO-9X/PL.29 304TL 0.8mm,11638,10870,658,239,511983.13,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100080,MX100/PL.31 304TL 0.7mm,1947,1360,301,2306,227303.01,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100082,MX250/PL.33 304TL 0.8mm,6913,3870,828,1195,432662.25,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100086,S140/PL.37 304TL 0.7mm,5498,4024,693,353,79106.18,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100092,MX100/PL.43 304TL 0.8mm,4360,2920,987,700,258597.95,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100094,MX250/PL.45 304TL 0.6mm,9666,5709,967,1313,362833.93,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100097,S120/PL.48 304TL 0.5mm,5586,4117,275,2072,146410.73,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100099,S160/PL.50 304TL 0.7mm,2443,1458,288,1906,101746.88,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100103,PRO-12X/PL.04 304TL 0.8mm,7166,4419,747,2547,465942.65,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100107,HT80/PL.08 304TL 0.6mm,10776,5453,600,862,374901.87,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100110,S140/PL.11 304TL 0.8mm,8608,5776,154,2887,51919.46,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100113,XL520/PL.14 304TL 0.5mm,430,386,761,325,10087.71,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100116,MX100/PL.17 304TL 0.7mm,2208,1657,1063,2250,134505.14,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100121,S120/PL.22 304TL 0.5mm,1946,1749,542,1540,195802.14,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100124,XL420/PL.25 304TL 0.7mm,11956,7409,320,1750,551874.03,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100126,PRO-9X/PL.27 304TL 0.5mm,2768,1648,599,1678,188899.97,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100130,MX250/PL.31 304TL 0.7mm,5231,4207,743,1337,57340.81,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100131,HT80/PL.32 304TL 0.4mm,7623,6938,893,1394,78402.94,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100132,S62/PL.33 304TL 0.8mm,9484,7438,627,2116,419740.46,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100135,S160/PL.36 304TL 0.5mm,8118,4964,245,2183,128597.38,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100137,XL520/PL.38 304TL 0.5mm,7051,4184,1014,2572,168686.97,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100138,PRO-9X/PL.39 304TL 0.5mm,6238,4725,1179,1303,68595.32,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100146,S140/PL.47 304TL 0.4mm,11891,6384,1198,2981,500443.66,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100147,S160/PL.48 304TL 0.7mm,9620,6499,693,1332,268252.98,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100156,S62/PL.07 304TL 0.6mm,8022,6835,698,3082,481231.37,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100163,PRO-12X/PL.14 304TL 0.6mm,3785,3240,65,2356,71993.31,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100164,MX100/PL.15 304TL 0.6mm,8081,7322,120,992,512323.64,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100165,MX200/PL.16 304TL 0.8mm,3276,2571,1168,1374,168824.93,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100173,XL520/PL.24 304TL 0.5mm,4486,2324,911,2762,278145.51,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100174,PRO-9X/PL.25 304TL 0.6mm,3356,3003,655,1962,248850.95,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100176,MX100/PL.27 304TL 0.4mm,8440,4295,143,974,85302.02,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100181,S120/PL.32 304TL 0.5mm,7895,7298,749,670,186510.98,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100183,S160/PL.34 304TL 0.5mm,6446,6023,198,1365,82121.98,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100185,XL520/PL.36 304TL 0.4mm,7415,4188,944,1868,164040.72,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100187,PRO-12X/PL.38 304TL 0.4mm,4423,2537,997,1236,227690.27,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100198,PRO-9X/PL.49 304TL 0.5mm,4782,4204,911,2383,416732.11,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100203,HT80/PL.04 304TL 0.5mm,5567,3529,600,2721,119926.08,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100209,XL520/PL.10 304TL 0.6mm,2132,2023,886,1729,217805.28,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100213,MX200/PL.14 304TL 0.6mm,4678,3047,396,188,32834.34,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100219,S160/PL.20 304TL 0.8mm,7472,5255,694,2880,221187.44,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100220,XL420/PL.21 304TL 0.5mm,10729,8618,867,3457,206069.83,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100222,PRO-9X/PL.23 304TL 0.3mm,6716,5134,527,99,86251.25,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100225,MX200/PL.26 304TL 0.5mm,2067,1437,358,2981,107299.35,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100231,S160/PL.32 304TL 0.5mm,571,520,548,794,75988.46,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100232,XL420/PL.33 304TL 0.3mm,282,179,1122,1486,97343.14,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100242,S140/PL.43 304TL 0.3mm,8170,4815,436,1021,210177.48,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100249,MX200/PL.50 304TL 0.4mm,2929,1787,929,3487,213300.49,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100259,PRO-12X/PL.10 304TL 0.5mm,8391,5211,434,1935,531053.26,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100264,S62/PL.15 304TL 0.8mm,10778,8451,491,3116,59072.19,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100268,XL420/PL.19 304TL 0.7mm,2047,1434,1135,2366,249803.64,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100274,MX250/PL.25 304TL 0.7mm,86,59,105,782,7206.39,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100279,S160/PL.30 304TL 0.5mm,7189,6806,711,2865,397152.69,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100288,S62/PL.39 304TL 0.5mm,3650,2063,525,240,134474.87,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100295,PRO-12X/PL.46 304TL 0.5mm,7641,6164,569,954,217576.83,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100296,MX100/PL.47 304TL 0.4mm,1798,1570,392,790,69612.61,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100300,S62/PL.01 304TL 0.4mm,816,660,132,1137,62585.83,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100304,XL420/PL.05 304TL 0.6mm,3209,2237,807,674,83560.09,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100306,PRO-9X/PL.07 304TL 0.7mm,6725,5917,152,3005,49812.48,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100309,MX200/PL.10 304TL 0.3mm,3167,1879,406,2318,99226.61,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100312,S62/PL.13 304TL 0.6mm,3238,2365,957,2955,326716.04,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100322,MX250/PL.23 304TL 0.5mm,3105,2637,206,497,98397.19,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100323,HT80/PL.24 304TL 0.4mm,6765,4945,388,157,338457.68,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100330,PRO-9X/PL.31 304TL 0.4mm,4003,2983,555,2587,337448.0,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100335,HT80/PL.36 304TL 0.5mm,4013,2330,689,2287,214381.15,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100337,S120/PL.38 304TL 0.4mm,6893,4507,717,1128,40656.57,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100338,S140/PL.39 304TL 0.7mm,8613,4913,1090,604,392795.21,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100341,XL520/PL.42 304TL 0.7mm,11196,7557,570,1387,723296.22,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100345,MX200/PL.46 304TL 0.6mm,691,575,972,1595,78298.87,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100347,HT80/PL.48 304TL 0.6mm,134,86,1181,1230,62638.79,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100352,XL420/PL.03 304TL 0.4mm,3825,3041,1149,2513,99490.31,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100355,PRO-12X/PL.06 304TL 0.6mm,7437,5280,628,2005,41803.75,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100358,MX250/PL.09 304TL 0.8mm,1355,886,916,1291,29199.53,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100360,S62/PL.11 304TL 0.5mm,1610,1155,392,172,53777.86,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100366,PRO-9X/PL.17 304TL 0.6mm,7660,4682,373,1330,45864.09,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100374,S140/PL.25 304TL 0.7mm,11947,7499,555,2009,833494.42,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100377,XL520/PL.28 304TL 0.7mm,2204,1611,696,734,68302.52,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100383,HT80/PL.34 304TL 0.7mm,335,218,527,1644,115832.96,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100384,S62/PL.35 304TL 0.4mm,6856,6377,1017,917,378918.86,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100388,XL420/PL.39 304TL 0.7mm,2665,1859,529,2843,73054.86,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100394,MX250/PL.45 304TL 0.4mm,7640,5716,763,2257,503342.47,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100397,S120/PL.48 304TL 0.8mm,10877,10259,316,794,674566.91,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100398,S140/PL.49 304TL 0.5mm,10981,8173,1049,1187,45095.67,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100401,XL520/PL.02 304TL 0.6mm,1000,685,1011,2043,102768.82,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100403,PRO-12X/PL.04 304TL 0.5mm,1580,1188,936,2189,207079.57,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100407,HT80/PL.08 304TL 0.3mm,1075,821,778,3098,108991.17,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100409,S120/PL.10 304TL 0.7mm,5461,4087,659,1270,318380.79,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100411,S160/PL.12 304TL 0.7mm,9361,5203,245,1946,85001.54,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100418,MX250/PL.19 304TL 0.6mm,5637,3341,701,2840,354100.07,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100448,XL420/PL.49 304TL 0.7mm,3733,2975,381,1948,45858.79,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100451,PRO-12X/PL.02 304TL 0.4mm,10564,7184,483,165,406607.99,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100457,S120/PL.08 304TL 0.8mm,4953,4412,345,484,104338.21,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100462,PRO-9X/PL.13 304TL 0.7mm,5276,3778,662,1822,186579.98,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100465,MX200/PL.16 304TL 0.4mm,4342,3200,426,2092,360907.11,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100472,XL420/PL.23 304TL 0.6mm,6822,3585,684,3108,422561.42,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100473,XL520/PL.24 304TL 0.4mm,2108,1626,518,3427,63992.87,READY
NW03,Northwind Carpathia,2026-04-03,OPS-HT80,MAT-100479,HT80/PL.30 304TL 0.7mm,1396,716,270,76,43690.23,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100486,PRO-9X/PL.37 304TL 0.4mm,11293,9661,903,949,654522.25,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100495,S160/PL.46 304TL 0.4mm,5650,4194,601,1077,301511.91,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100497,XL520/PL.48 304TL 0.6mm,5640,3525,639,2829,361062.66,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100507,S160/PL.08 304TL 0.6mm,385,265,719,1059,52829.99,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100511,PRO-12X/PL.12 304TL 0.4mm,10841,7646,192,659,531461.93,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S120,MAT-100517,S120/PL.18 304TL 0.7mm,2339,2149,317,3423,162525.07,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100521,XL520/PL.22 304TL 0.6mm,1159,629,185,70,50613.45,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100530,S140/PL.31 304TL 0.6mm,4886,2603,1147,731,80092.66,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100542,S140/PL.43 304TL 0.5mm,2709,2045,1162,363,38584.05,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100560,MX100/PL.11 304TL 0.8mm,1350,757,312,1953,196744.58,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S160,MAT-100567,S160/PL.18 304TL 0.5mm,2853,1641,144,1406,215973.25,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100571,PRO-12X/PL.22 304TL 0.6mm,4673,3312,616,119,276493.98,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100573,MX200/PL.24 304TL 0.8mm,11547,6905,654,812,41824.34,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100581,XL520/PL.32 304TL 0.4mm,2132,1274,692,2319,61928.23,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-12X,MAT-100583,PRO-12X/PL.34 304TL 0.5mm,3408,3079,827,2706,250023.05,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100584,MX100/PL.35 304TL 0.7mm,5641,3686,1027,1415,121484.59,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX200,MAT-100585,MX200/PL.36 304TL 0.4mm,3779,3496,1192,3079,380846.07,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S62,MAT-100588,S62/PL.39 304TL 0.7mm,6996,5786,460,2457,374846.54,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL420,MAT-100592,XL420/PL.43 304TL 0.8mm,863,808,253,1624,97506.42,READY
NW03,Northwind Carpathia,2026-04-03,OPS-S140,MAT-100602,S140/PL.03 304TL 0.4mm,6038,5710,966,1733,202617.42,READY
NW03,Northwind Carpathia,2026-04-03,OPS-XL520,MAT-100605,XL520/PL.06 304TL 0.3mm,10559,5659,468,1770,509914.0,READY
NW03,Northwind Carpathia,2026-04-03,OPS-PRO-9X,MAT-100606,PRO-9X/PL.07 304TL 0.7mm,6987,5295,1086,2943,332581.63,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX100,MAT-100608,MX100/PL.09 304TL 0.5mm,4822,2957,354,1341,206130.56,READY
NW03,Northwind Carpathia,2026-04-03,OPS-MX250,MAT-100610,MX250/PL.11 304TL 0.5mm,1284,1019,331,3437,40246.11,READY
