plant,material,stock_qty,atp_qty,in_transit_qty,safety_stock_qty,inventory_snapshot_date
NW05,MAT-200130,740,654,1417,145,2026.04.03
NW05,MAT-200132,1370,1140,1695,670,2026.04.03
NW05,MAT-200135,2129,1824,1404,457,2026.04.03
NW05,MAT-200138,6807,4707,2592,709,2026.04.03
NW05,MAT-200139,2181,1091,1221,1054,2026.04.03
NW05,MAT-200141,5941,4929,3302,666,2026.04.03
NW05,MAT-200148,699,617,1106,477,2026.04.03
NW05,MAT-200159,10436,9745,1485,172,2026.04.03
NW05,MAT-200160,1796,1279,2233,1032,2026.04.03
NW05,MAT-200162,7469,3941,2087,359,2026.04.03
NW05,MAT-200164,2155,1993,1561,958,2026.04.03
NW05,MAT-200166,397,326,306,419,2026.04.03
NW05,MAT-200175,8596,6945,1697,519,2026.04.03
NW05,MAT-200184,8771,7408,2723,863,2026.04.03
NW05,MAT-200185,4395,2538,2145,966,2026.04.03
NW05,MAT-200193,5660,4605,610,309,2026.04.03
NW05,MAT-200194,10049,7470,2062,578,2026.04.03
NW05,MAT-200196,8755,4815,1998,161,2026.04.03
NW05,MAT-200200,5438,4219,801,745,2026.04.03
NW05,MAT-200201,8084,5940,1341,463,2026.04.03
NW05,MAT-200205,4832,2838,3051,751,2026.04.03
NW05,MAT-200210,9048,6861,1709,77,2026.04.03
NW05,MAT-200213,8473,4408,1777,175,2026.04.03
NW05,MAT-200216,5316,2779,1309,628,2026.04.03
NW05,MAT-200228,11415,7819,1595,769,2026.04.03
NW05,MAT-200230,399,230,3172,238,2026.04.03
NW05,MAT-200241,4813,4438,3239,797,2026.04.03
NW05,MAT-200247,2657,2007,3336,108,2026.04.03
NW05,MAT-200248,9976,8154,3042,633,2026.04.03
NW05,MAT-200266,203,102,2437,981,2026.04.03
NW05,MAT-200273,7878,4117,2547,220,2026.04.03
NW05,MAT-200274,6672,5931,2381,453,2026.04.03
NW05,MAT-200275,4567,2319,2829,180,2026.04.03
NW05,MAT-200277,6532,4676,506,679,2026.04.03
NW05,MAT-200279,11421,9106,1110,302,2026.04.03
NW05,MAT-200293,8412,6784,623,976,2026.04.03
NW05,MAT-200296,10144,9138,237,437,2026.04.03
NW05,MAT-200307,3436,2469,468,1155,2026.04.03
NW05,MAT-200309,1239,873,543,107,2026.04.03
NW05,MAT-200312,11180,9432,1598,95,2026.04.03
NW05,MAT-200319,9661,9054,758,968,2026.04.03
NW05,MAT-200322,3359,2535,3024,878,2026.04.03
NW05,MAT-200333,8489,4942,670,1110,2026.04.03
NW05,MAT-200342,1430,718,2262,370,2026.04.03
NW05,MAT-200349,6509,4464,2927,858,2026.04.03
NW05,MAT-200352,1775,968,2313,688,2026.04.03
NW05,MAT-200363,2782,2303,3152,223,2026.04.03
NW05,MAT-200367,2621,1656,353,78,2026.04.03
NW05,MAT-200369,9402,7380,222,886,2026.04.03
NW05,MAT-200373,10933,6219,1116,608,2026.04.03
NW05,MAT-200378,2065,1604,580,416,2026.04.03
NW05,MAT-200379,9849,8481,574,1054,2026.04.03
NW05,MAT-200383,6805,3467,664,1078,2026.04.03
NW05,MAT-200385,7255,6658,788,642,2026.04.03
NW05,MAT-200392,3400,1791,3191,1075,2026.04.03
NW05,MAT-200397,1628,1144,1587,1137,2026.04.03
NW05,MAT-200403,2405,1513,3171,794,2026.04.03
NW05,MAT-200416,7594,5511,1369,61,2026.04.03
NW05,MAT-200419,700,386,577,51,2026.04.03
NW05,MAT-200421,9160,4999,2676,593,2026.04.03
NW05,MAT-200423,8771,7683,1932,875,2026.04.03
NW05,MAT-200425,292,258,3307,331,2026.04.03
NW05,MAT-200426,3816,3582,3404,356,2026.04.03
NW05,MAT-200427,10041,7538,459,1062,2026.04.03
NW05,MAT-200433,9802,8512,2582,797,2026.04.03
NW05,MAT-200435,7136,6413,1633,575,2026.04.03
NW05,MAT-200438,9042,7648,194,872,2026.04.03
NW05,MAT-200440,2397,1734,1391,456,2026.04.03
NW05,MAT-200452,10774,10141,61,139,2026.04.03
NW05,MAT-200476,9537,6387,2398,589,2026.04.03
NW05,MAT-200477,4304,2309,1584,801,2026.04.03
NW05,MAT-200480,2204,1780,670,773,2026.04.03
NW05,MAT-200484,5856,5539,2872,190,2026.04.03
NW05,MAT-200500,8291,5535,2109,267,2026.04.03
NW05,MAT-200507,3565,2504,2884,579,2026.04.03
NW05,MAT-200510,3592,1899,851,225,2026.04.03
NW05,MAT-200517,6840,4707,3245,271,2026.04.03
NW05,MAT-200530,811,601,3094,452,2026.04.03
NW05,MAT-200548,4955,3660,1179,990,2026.04.03
NW05,MAT-200559,5866,5156,1998,154,2026.04.03
NW05,MAT-200561,2679,2465,1273,699,2026.04.03
NW05,MAT-200567,8169,7357,58,447,2026.04.03
NW05,MAT-200572,9347,5951,3377,521,2026.04.03
NW05,MAT-200574,9844,5079,1036,464,2026.04.03
NW05,MAT-200586,6048,5572,863,844,2026.04.03
NW05,MAT-200590,5036,3678,1752,964,2026.04.03
NW05,MAT-200591,2436,1639,1987,1148,2026.04.03
NW05,MAT-200595,3002,2171,1948,198,2026.04.03
NW05,MAT-200601,7211,3913,3195,430,2026.04.03
NW05,MAT-200602,2341,1761,1814,347,2026.04.03
NW05,MAT-200608,10594,5358,1127,1018,2026.04.03
NW05,MAT-200618,3578,2302,2123,979,2026.04.03
NW05,MAT-200621,10483,6603,1313,554,2026.04.03
NW05,MAT-200624,8461,5827,1943,715,2026.04.03
NW05,MAT-200625,6088,3729,426,410,2026.04.03
NW05,MAT-200627,5765,5123,1645,230,2026.04.03
NW05,MAT-200629,4415,2680,2978,237,2026.04.03
NW05,MAT-200634,2193,1527,1827,789,2026.04.03
NW05,MAT-200645,3046,2358,1658,479,2026.04.03
NW05,MAT-200646,7661,6037,2106,897,2026.04.03
NW05,MAT-200654,7608,5485,3241,440,2026.04.03
NW05,MAT-200655,11743,10505,1064,939,2026.04.03
NW05,MAT-200656,11320,7418,292,404,2026.04.03
NW05,MAT-200661,1142,653,2432,162,2026.04.03
NW05,MAT-200668,4335,2471,995,489,2026.04.03
NW05,MAT-200671,4525,3583,2169,154,2026.04.03
NW05,MAT-200672,980,531,2500,322,2026.04.03
NW05,MAT-200677,5566,3804,1300,456,2026.04.03
NW05,MAT-200680,7327,4900,300,76,2026.04.03
NW05,MAT-200683,11095,8408,3431,582,2026.04.03
NW05,MAT-200697,3956,2237,3370,696,2026.04.03
NW05,MAT-200698,11093,6405,748,733,2026.04.03
NW05,MAT-200701,11185,7443,2763,1007,2026.04.03
NW05,MAT-200705,2685,1551,1813,421,2026.04.03
NW05,MAT-200706,9713,8598,33,1054,2026.04.03
NW05,MAT-200729,10996,6571,3062,567,2026.04.03
NW05,MAT-200738,7045,4523,1392,224,2026.04.03
NW05,MAT-200744,3770,3097,1314,1022,2026.04.03
NW05,MAT-200747,9013,6987,2563,142,2026.04.03
NW05,MAT-200760,1708,1303,833,763,2026.04.03
NW05,MAT-200762,10667,9552,671,119,2026.04.03
NW05,MAT-200764,3932,3258,3257,812,2026.04.03
NW05,MAT-200765,9346,8548,1200,443,2026.04.03
NW05,MAT-200774,7532,3806,2637,366,2026.04.03
NW05,MAT-200781,10153,7235,2959,139,2026.04.03
NW05,MAT-200782,8097,4892,24,653,2026.04.03
NW05,MAT-200786,9506,7037,2798,1153,2026.04.03
NW05,MAT-200788,220,126,1434,781,2026.04.03
NW05,MAT-200800,7934,6589,854,300,2026.04.03
NW05,MAT-200804,3820,2497,3143,759,2026.04.03
NW05,MAT-200809,6157,3782,3065,416,2026.04.03
NW05,MAT-200817,11473,6208,2960,609,2026.04.03
NW05,MAT-200820,10303,6822,2104,115,2026.04.03
NW05,MAT-200824,1820,1303,218,1127,2026.04.03
NW05,MAT-200836,3551,2970,208,180,2026.04.03
NW05,MAT-200839,2556,1564,167,654,2026.04.03
NW05,MAT-200843,4065,3624,3197,1145,2026.04.03
NW05,MAT-200863,2244,2052,1760,768,2026.04.03
NW05,MAT-200864,3646,3430,871,625,2026.04.03
NW05,MAT-200868,6659,4361,1790,131,2026.04.03
NW05,MAT-200878,3350,2326,2455,99,2026.04.03
NW05,MAT-200884,1190,806,2998,99,2026.04.03
NW05,MAT-200891,10839,8639,1897,1081,2026.04.03
NW05,MAT-200893,7179,5392,2913,951,2026.04.03
NW05,MAT-200898,1852,1041,1517,432,2026.04.03
NW06,MAT-100002,2689,2119,1625,419,2026.04.03
NW06,MAT-100012,3406,2768,2879,512,2026.04.03
NW06,MAT-100014,11082,6122,1505,669,2026.04.03
NW06,MAT-100019,4886,3277,3131,771,2026.04.03
NW06,MAT-100020,9575,5956,4,361,2026.04.03
NW06,MAT-100023,6779,5683,852,978,2026.04.03
NW06,MAT-100030,8105,5718,915,820,2026.04.03
NW06,MAT-100036,9801,7747,3158,704,2026.04.03
NW06,MAT-100053,1426,724,257,517,2026.04.03
NW06,MAT-100055,10340,8700,3354,865,2026.04.03
NW06,MAT-100056,3615,2194,2347,710,2026.04.03
NW06,MAT-100057,1806,1560,2667,1007,2026.04.03
NW06,MAT-100063,10173,7781,676,886,2026.04.03
NW06,MAT-100067,7412,6798,3031,607,2026.04.03
NW06,MAT-100074,6289,4442,3459,963,2026.04.03
NW06,MAT-100076,11766,7542,3275,1025,2026.04.03
NW06,MAT-100084,3792,3046,608,851,2026.04.03
NW06,MAT-100086,10913,8964,2647,1155,2026.04.03
NW06,MAT-100088,11575,10647,3353,628,2026.04.03
NW06,MAT-100089,2350,1379,3149,368,2026.04.03
NW06,MAT-100097,6824,5213,198,545,2026.04.03
NW06,MAT-100099,9099,5652,2331,556,2026.04.03
NW06,MAT-100104,6045,5052,975,185,2026.04.03
NW06,MAT-100105,10279,6714,3362,286,2026.04.03
NW06,MAT-100108,3994,2904,1429,494,2026.04.03
NW06,MAT-100115,1803,1170,3222,140,2026.04.03
NW06,MAT-100116,9620,6706,1581,571,2026.04.03
NW06,MAT-100127,10102,9179,277,538,2026.04.03
NW06,MAT-100131,449,351,2434,1113,2026.04.03
NW06,MAT-100134,231,175,431,508,2026.04.03
NW06,MAT-100137,10051,8088,1909,677,2026.04.03
NW06,MAT-100142,8412,4641,3231,651,2026.04.03
NW06,MAT-100144,1673,1494,2912,526,2026.04.03
NW06,MAT-100146,2180,1383,3105,453,2026.04.03
NW06,MAT-100149,2501,1713,104,781,2026.04.03
NW06,MAT-100151,8802,4443,619,361,2026.04.03
NW06,MAT-100156,1964,1343,2407,770,2026.04.03
NW06,MAT-100162,2643,1593,1051,268,2026.04.03
NW06,MAT-100171,9008,7533,1462,290,2026.04.03
NW06,MAT-100174,9484,4861,3466,989,2026.04.03
NW06,MAT-100185,8210,5644,1440,646,2026.04.03
NW06,MAT-100186,6059,3906,244,541,2026.04.03
NW06,MAT-100189,4730,3966,2534,587,2026.04.03
NW06,MAT-100191,6929,5948,2474,1002,2026.04.03
NW06,MAT-100200,2564,1561,1771,1098,2026.04.03
NW06,MAT-100201,5876,3701,1906,401,2026.04.03
NW06,MAT-100202,10758,9734,589,269,2026.04.03
NW06,MAT-100203,2399,1730,1052,850,2026.04.03
NW06,MAT-100205,7954,7004,764,859,2026.04.03
NW06,MAT-100216,2305,2031,2631,910,2026.04.03
NW06,MAT-100218,11111,8575,3443,778,2026.04.03
NW06,MAT-100222,8151,6736,2878,556,2026.04.03
NW06,MAT-100223,8612,6434,420,499,2026.04.03
NW06,MAT-100227,10361,7398,1243,375,2026.04.03
NW06,MAT-100233,2471,2185,1871,67,2026.04.03
NW06,MAT-100244,5367,3548,2362,176,2026.04.03
NW06,MAT-100253,2143,1585,2660,983,2026.04.03
NW06,MAT-100254,10224,8892,2595,240,2026.04.03
NW06,MAT-100256,7536,6538,3404,655,2026.04.03
NW06,MAT-100274,8144,6184,1872,185,2026.04.03
NW06,MAT-100277,11769,6946,240,838,2026.04.03
NW06,MAT-100278,7470,5421,383,206,2026.04.03
NW06,MAT-100281,870,817,1317,1065,2026.04.03
NW06,MAT-100284,8047,5296,866,1082,2026.04.03
NW06,MAT-100285,149,95,2645,1054,2026.04.03
NW06,MAT-100287,5936,4293,485,548,2026.04.03
NW06,MAT-100292,10494,6945,1531,1051,2026.04.03
NW06,MAT-100294,6296,5366,1762,637,2026.04.03
NW06,MAT-100296,10630,7614,684,839,2026.04.03
NW06,MAT-100298,1051,943,2958,445,2026.04.03
NW06,MAT-100300,1401,1011,2613,183,2026.04.03
NW06,MAT-100310,6633,5100,1384,990,2026.04.03
NW06,MAT-100314,3490,2021,2857,861,2026.04.03
NW06,MAT-100318,4985,4284,1936,995,2026.04.03
NW06,MAT-100327,3540,3146,3399,77,2026.04.03
NW06,MAT-100330,2288,1892,2885,827,2026.04.03
NW06,MAT-100332,11253,7204,1873,630,2026.04.03
NW06,MAT-100346,11429,8490,1914,712,2026.04.03
NW06,MAT-100348,2359,1553,327,387,2026.04.03
NW06,MAT-100351,8760,6016,2801,132,2026.04.03
NW06,MAT-100358,4316,3185,3086,1014,2026.04.03
NW06,MAT-100359,9342,7356,2715,728,2026.04.03
NW06,MAT-100362,9387,6249,2313,1097,2026.04.03
NW06,MAT-100363,4433,3383,726,600,2026.04.03
NW06,MAT-100368,5139,2917,1672,901,2026.04.03
NW06,MAT-100371,743,489,411,226,2026.04.03
NW06,MAT-100373,2115,1182,1959,618,2026.04.03
NW06,MAT-100376,4132,3665,1846,441,2026.04.03
NW06,MAT-100382,11835,7398,1554,869,2026.04.03
NW06,MAT-100385,11965,8168,3169,291,2026.04.03
NW06,MAT-100393,2817,1876,789,1053,2026.04.03
NW06,MAT-100394,5228,4846,554,1021,2026.04.03
NW06,MAT-100403,5887,5206,2774,87,2026.04.03
NW06,MAT-100405,11895,8643,29,952,2026.04.03
NW06,MAT-100406,11353,6843,947,415,2026.04.03
NW06,MAT-100410,11230,9474,1835,455,2026.04.03
NW06,MAT-100411,3796,2517,1228,616,2026.04.03
NW06,MAT-100419,8083,5578,895,479,2026.04.03
NW06,MAT-100429,7651,4339,1497,548,2026.04.03
NW06,MAT-100432,3759,2706,1791,779,2026.04.03
NW06,MAT-100433,7438,5551,3472,889,2026.04.03
NW06,MAT-100436,285,184,2308,274,2026.04.03
NW06,MAT-100441,10938,6679,1053,969,2026.04.03
NW06,MAT-100445,6286,5011,2373,992,2026.04.03
NW06,MAT-100449,1051,681,1344,462,2026.04.03
NW06,MAT-100452,6988,5078,3059,1026,2026.04.03
NW06,MAT-100454,10379,6808,157,520,2026.04.03
NW06,MAT-100457,11445,8790,1225,973,2026.04.03
NW06,MAT-100458,7044,5140,438,459,2026.04.03
NW06,MAT-100475,3011,1880,2756,317,2026.04.03
NW06,MAT-100486,1310,1062,2456,155,2026.04.03
NW06,MAT-100491,2049,1157,666,215,2026.04.03
NW06,MAT-100493,6765,3604,1853,532,2026.04.03
NW06,MAT-100501,6076,5421,763,585,2026.04.03
NW06,MAT-100508,6015,4125,2274,662,2026.04.03
NW06,MAT-100514,8379,6726,1974,636,2026.04.03
NW06,MAT-100516,6207,4443,1141,708,2026.04.03
NW06,MAT-100523,4959,3893,2117,242,2026.04.03
NW06,MAT-100528,747,491,323,799,2026.04.03
NW06,MAT-100529,7417,4220,674,286,2026.04.03
NW06,MAT-100537,4375,2236,311,199,2026.04.03
NW06,MAT-100538,7358,5095,1025,286,2026.04.03
NW06,MAT-100540,11671,6153,3320,919,2026.04.03
NW06,MAT-100543,4455,3964,893,170,2026.04.03
NW06,MAT-100545,1280,785,2639,417,2026.04.03
NW06,MAT-100548,9689,7948,1794,951,2026.04.03
NW06,MAT-100553,1068,977,3293,1184,2026.04.03
NW06,MAT-100556,8504,6682,1961,911,2026.04.03
NW06,MAT-100558,11411,8938,3412,380,2026.04.03
NW06,MAT-100563,9920,7658,1630,852,2026.04.03
NW06,MAT-100576,3735,2562,22,806,2026.04.03
NW06,MAT-100582,765,456,2878,420,2026.04.03
NW06,MAT-100583,9076,4647,731,873,2026.04.03
NW06,MAT-100587,6235,4670,1215,463,2026.04.03
NW06,MAT-100588,4812,4418,1879,844,2026.04.03
NW06,MAT-100592,3495,2152,1234,575,2026.04.03
NW06,MAT-100603,9494,6471,1065,371,2026.04.03
NW06,MAT-100608,8243,4184,1028,136,2026.04.03
NW06,MAT-100616,5053,3654,291,1120,2026.04.03
NW06,MAT-100620,4814,4235,2769,54,2026.04.03
NW06,MAT-100628,11784,7397,2018,607,2026.04.03
NW06,MAT-100630,2881,2059,2737,155,2026.04.03
NW06,MAT-100642,1710,1010,490,761,2026.04.03
NW06,MAT-100643,8908,8033,1686,863,2026.04.03
NW06,MAT-100648,5064,3421,533,1065,2026.04.03
NW06,MAT-100660,9289,7479,3171,572,2026.04.03
NW06,MAT-100662,10907,9829,207,269,2026.04.03
NW06,MAT-100675,7874,6179,2771,108,2026.04.03
NW06,MAT-100681,8475,4409,2284,577,2026.04.03
NW06,MAT-100683,5858,4224,630,1094,2026.04.03
NW06,MAT-100685,6772,4448,478,68,2026.04.03
NW06,MAT-100686,7872,4060,2755,1188,2026.04.03
NW06,MAT-100687,1198,780,420,624,2026.04.03
NW06,MAT-100698,7848,6335,3373,710,2026.04.03
NW06,MAT-100704,4128,3850,1959,473,2026.04.03
NW06,MAT-100706,7635,7146,1169,1190,2026.04.03
NW06,MAT-100714,4557,3042,2269,561,2026.04.03
NW06,MAT-100725,585,493,2623,597,2026.04.03
NW06,MAT-100729,1720,1181,3035,115,2026.04.03
NW06,MAT-100732,6533,5833,1593,1117,2026.04.03
NW06,MAT-100734,7992,5169,146,970,2026.04.03
NW06,MAT-100741,5825,3308,2571,583,2026.04.03
NW06,MAT-100747,10618,6234,1284,969,2026.04.03
NW06,MAT-100749,10425,6407,2881,950,2026.04.03
NW06,MAT-100760,5850,3187,1114,334,2026.04.03
NW06,MAT-100772,1573,1057,2426,74,2026.04.03
NW06,MAT-100774,9810,7541,2619,160,2026.04.03
NW06,MAT-100776,4955,4648,879,794,2026.04.03
NW06,MAT-100777,6934,5461,2824,357,2026.04.03
NW06,MAT-100783,9865,7197,1096,722,2026.04.03
NW06,MAT-100784,5109,3145,42,415,2026.04.03
NW06,MAT-100797,4457,2335,1812,644,2026.04.03
NW06,MAT-100803,1453,894,1461,554,2026.04.03
NW06,MAT-100806,2172,1957,1036,723,2026.04.03
NW06,MAT-100807,6409,5607,2183,427,2026.04.03
NW06,MAT-100808,5446,2933,1933,53,2026.04.03
NW06,MAT-100809,11567,10717,3112,345,2026.04.03
NW06,MAT-100816,3441,2114,3481,550,2026.04.03
NW06,MAT-100823,5569,4483,849,173,2026.04.03
NW06,MAT-100827,33,25,1770,1159,2026.04.03
NW06,MAT-100831,2120,1293,2631,944,2026.04.03
NW06,MAT-100840,2017,1561,1883,1162,2026.04.03
NW06,MAT-100844,7368,6527,2209,119,2026.04.03
NW06,MAT-100853,7519,4141,1176,919,2026.04.03
NW06,MAT-100855,7008,5603,1787,737,2026.04.03
NW06,MAT-100857,1523,996,2530,740,2026.04.03
NW06,MAT-100867,1877,1494,1448,822,2026.04.03
NW06,MAT-100871,10601,9978,1203,516,2026.04.03
NW06,MAT-100881,4885,2538,2296,1138,2026.04.03
NW06,MAT-100883,623,444,1410,98,2026.04.03
NW06,MAT-100887,10192,8619,2206,1103,2026.04.03
NW06,MAT-100889,1105,1020,1989,746,2026.04.03
NW06,MAT-100891,7486,6443,691,508,2026.04.03
NW06,MAT-100894,11978,9786,1449,1134,2026.04.03
NW06,MAT-100897,8217,4973,796,353,2026.04.03
NW06,MAT-100899,10072,8953,1765,527,2026.04.03
NW06,MAT-100900,10272,9051,1677,891,2026.04.03
NW06,MAT-100903,3224,2822,2492,986,2026.04.03
NW06,MAT-100912,11413,10234,2876,971,2026.04.03
NW06,MAT-100915,9755,8544,813,691,2026.04.03
NW06,MAT-100923,6253,3638,2903,123,2026.04.03
NW06,MAT-100927,2645,2237,1964,584,2026.04.03
NW06,MAT-100928,11986,6413,3344,341,2026.04.03
NW06,MAT-100930,11595,10352,952,991,2026.04.03
NW06,MAT-100947,8821,5103,1283,606,2026.04.03
NW06,MAT-100954,8283,5854,2216,898,2026.04.03
NW06,MAT-100956,1253,806,3289,1012,2026.04.03
NW06,MAT-100963,5842,4121,3439,107,2026.04.03
NW06,MAT-100971,5680,2915,2758,676,2026.04.03
NW06,MAT-100975,6514,3399,164,429,2026.04.03
NW06,MAT-100978,487,302,1255,464,2026.04.03
NW06,MAT-100986,236,144,2519,1136,2026.04.03
NW06,MAT-100989,4732,2838,2297,1120,2026.04.03
NW06,MAT-100990,9446,5472,1609,319,2026.04.03
NW06,MAT-100992,4116,3807,3483,163,2026.04.03
NW06,MAT-100993,10760,9086,2264,810,2026.04.03
NW06,MAT-101005,1867,959,1108,68,2026.04.03
NW06,MAT-101007,10104,5557,269,971,2026.04.03
NW06,MAT-101013,8771,6778,1941,928,2026.04.03
NW06,MAT-101018,9735,6997,1766,320,2026.04.03
NW06,MAT-101024,1249,843,286,284,2026.04.03
NW06,MAT-101026,1563,1204,2667,1001,2026.04.03
NW06,MAT-101045,11286,5824,123,60,2026.04.03
NW06,MAT-101049,2382,1517,1292,850,2026.04.03
NW06,MAT-101060,651,416,495,657,2026.04.03
NW06,MAT-101065,8340,7853,3207,509,2026.04.03
NW06,MAT-101069,10576,5834,1770,320,2026.04.03
NW06,MAT-101104,10655,7068,2059,1046,2026.04.03
NW06,MAT-101120,6843,5322,2424,666,2026.04.03
NW06,MAT-101125,6208,5230,698,1109,2026.04.03
NW06,MAT-101130,5961,5546,405,780,2026.04.03
NW06,MAT-101139,3023,2047,380,994,2026.04.03
NW06,MAT-101146,10268,5806,1656,614,2026.04.03
NW06,MAT-101147,2688,1840,1798,286,2026.04.03
NW06,MAT-101154,9726,6977,1706,556,2026.04.03
NW06,MAT-101165,8952,7446,3003,847,2026.04.03
NW06,MAT-101166,9466,8387,3059,688,2026.04.03
NW06,MAT-101171,5437,4379,1904,425,2026.04.03
NW06,MAT-101178,2875,2215,2422,412,2026.04.03
NW06,MAT-101182,6845,4602,1395,1085,2026.04.03
NW06,MAT-101185,4736,4114,1196,810,2026.04.03
NW06,MAT-101188,785,397,2713,529,2026.04.03
NW06,MAT-101193,2884,2037,2746,1061,2026.04.03
NW06,MAT-101194,8025,5391,1575,611,2026.04.03
NW06,MAT-101198,8344,5538,344,870,2026.04.03
NW06,MAT-101205,6874,5639,2287,947,2026.04.03
NW06,MAT-101211,6334,4790,1776,723,2026.04.03
NW06,MAT-101212,4474,2249,2168,883,2026.04.03
NW06,MAT-101220,6288,3197,1232,201,2026.04.03
NW06,MAT-101226,11147,10567,386,1096,2026.04.03
NW06,MAT-101229,6063,4921,2581,1000,2026.04.03
NW06,MAT-101230,8982,4866,1491,1155,2026.04.03
NW06,MAT-101231,45,23,2261,697,2026.04.03
NW06,MAT-101234,3015,1624,2020,599,2026.04.03
NW06,MAT-101235,180,135,2424,131,2026.04.03
NW06,MAT-101243,2754,2283,2817,1050,2026.04.03
NW06,MAT-101248,7163,3790,2219,1000,2026.04.03
NW06,MAT-101251,5406,3845,2134,196,2026.04.03
NW06,MAT-101252,10697,7247,3204,118,2026.04.03
NW06,MAT-101253,6620,3581,74,815,2026.04.03
NW06,MAT-101255,518,470,2417,958,2026.04.03
NW06,MAT-101256,633,373,3298,751,2026.04.03
NW06,MAT-101259,2199,1784,1263,980,2026.04.03
NW06,MAT-101261,5832,5112,2965,1154,2026.04.03
NW06,MAT-101281,4725,3404,2663,253,2026.04.03
NW06,MAT-101287,6629,5185,194,1024,2026.04.03
NW06,MAT-101289,1804,1293,2254,766,2026.04.03
NW06,MAT-101299,2270,1594,169,500,2026.04.03
NW06,MAT-101308,8082,5208,3339,811,2026.04.03
NW06,MAT-101311,4935,2537,991,686,2026.04.03
NW06,MAT-101313,11804,10280,1032,689,2026.04.03
NW06,MAT-101315,2520,2192,1082,188,2026.04.03
NW06,MAT-101318,4032,3045,2435,216,2026.04.03
NW06,MAT-101320,2771,2125,1674,908,2026.04.03
NW06,MAT-101321,751,405,966,187,2026.04.03
NW06,MAT-101324,11547,7210,469,273,2026.04.03
NW06,MAT-101332,387,284,2520,273,2026.04.03
NW06,MAT-101336,4709,3355,251,487,2026.04.03
NW06,MAT-101337,2447,1925,3461,1081,2026.04.03
NW06,MAT-101341,1141,1070,2804,448,2026.04.03
NW06,MAT-101342,5657,3435,2912,927,2026.04.03
NW06,MAT-101343,11534,7806,3344,614,2026.04.03
NW06,MAT-101345,6887,5867,699,795,2026.04.03
NW06,MAT-101349,6120,4109,2345,1187,2026.04.03
NW06,MAT-101356,6835,5446,245,57,2026.04.03
NW06,MAT-101360,1548,853,59,563,2026.04.03
NW06,MAT-101367,8547,4923,863,579,2026.04.03
NW06,MAT-101369,7551,5403,1581,1128,2026.04.03
NW06,MAT-101373,2382,1769,2247,541,2026.04.03
NW06,MAT-101374,11426,8782,1514,608,2026.04.03
NW06,MAT-101377,6903,4227,480,956,2026.04.03
NW06,MAT-101379,5592,3799,834,624,2026.04.03
NW06,MAT-101383,7496,4488,1410,73,2026.04.03
NW06,MAT-101384,11249,6294,2602,164,2026.04.03
NW06,MAT-101394,10943,5489,2471,1024,2026.04.03
NW06,MAT-101395,4765,2402,2820,704,2026.04.03
NW06,MAT-101402,11803,11025,1912,248,2026.04.03
NW06,MAT-101403,1347,1134,147,956,2026.04.03
NW06,MAT-101412,9889,5813,1192,484,2026.04.03
NW06,MAT-101416,11431,6285,2001,816,2026.04.03
NW06,MAT-101425,3014,2055,1212,1068,2026.04.03
NW06,MAT-101428,2096,1614,38,903,2026.04.03
NW06,MAT-101429,3314,2290,2291,59,2026.04.03
NW06,MAT-101431,10591,5376,2278,860,2026.04.03
NW06,MAT-101436,11881,11246,2317,208,2026.04.03
NW06,MAT-101441,2885,2217,277,908,2026.04.03
NW06,MAT-101443,3347,2564,80,98,2026.04.03
NW06,MAT-101456,7972,7444,1915,266,2026.04.03
NW06,MAT-101457,9547,7712,2362,741,2026.04.03
NW06,MAT-101466,9651,4842,2195,959,2026.04.03
NW06,MAT-101467,3456,2023,986,558,2026.04.03
NW06,MAT-101469,5218,3553,2565,1161,2026.04.03
NW06,MAT-101471,2462,2135,2732,780,2026.04.03
NW06,MAT-101476,4663,2806,446,554,2026.04.03
NW06,MAT-101477,1494,846,1017,287,2026.04.03
NW06,MAT-101478,7870,6108,1878,138,2026.04.03
NW06,MAT-101484,7497,6421,998,626,2026.04.03
NW06,MAT-101486,5292,4035,2950,723,2026.04.03
NW06,MAT-200017,7898,5849,3423,817,2026.04.03
NW06,MAT-200023,9200,7748,901,369,2026.04.03
NW06,MAT-200025,7428,3903,2318,636,2026.04.03
NW06,MAT-200034,4912,3338,3023,95,2026.04.03
NW06,MAT-200047,5425,4493,3192,469,2026.04.03
NW06,MAT-200052,102,82,2015,216,2026.04.03
NW06,MAT-200055,1986,1651,3045,769,2026.04.03
NW06,MAT-200067,519,341,338,596,2026.04.03
NW06,MAT-200072,125,68,2567,913,2026.04.03
NW06,MAT-200080,1855,1156,1790,1107,2026.04.03
NW06,MAT-200088,4580,2801,1670,70,2026.04.03
NW06,MAT-200098,9353,7236,1626,789,2026.04.03
NW06,MAT-200105,6279,5578,1593,232,2026.04.03
NW06,MAT-200106,6087,5561,616,90,2026.04.03
NW06,MAT-200112,9970,8660,2163,826,2026.04.03
NW06,MAT-200120,8936,6767,3227,589,2026.04.03
NW06,MAT-200124,1421,1304,1495,1112,2026.04.03
NW06,MAT-200128,6399,5077,2660,846,2026.04.03
NW06,MAT-200131,11927,9766,1267,468,2026.04.03
NW06,MAT-200132,2158,1674,2768,969,2026.04.03
NW06,MAT-200137,8436,5345,3330,846,2026.04.03
NW06,MAT-200141,10744,6608,3331,229,2026.04.03
NW06,MAT-200146,8799,4958,1474,1194,2026.04.03
